,wc
1394,0.00454027
1395,0.00468985
1396,0.004785696
1397,0.007978483
1398,0.0034917565
1399,0.0062891794
1400,0.0043841675
1401,0.0053526685
1402,0.004072685
1403,0.003311024
1404,0.0060424563
1405,0.0030915523
1406,0.0029444546
1407,0.004633434
1408,0.0049445312
1409,0.005509245
1410,0.004159623
1411,0.0054146107
1412,0.0057656867
1413,0.0052369507
1414,0.0038261358
1415,0.004535934
1416,0.0063074734
1417,0.0035127187
1418,0.0042803288
1419,0.0049273716
1420,0.0021020882
1421,0.006221788
1422,0.006438815
1423,0.0049730027
1424,0.0055374997
1425,0.0046245465
1426,0.0053497953
1427,0.004234434
1428,0.005760613
1429,0.00516616
1430,0.0059653753
1431,0.0038189013
1432,0.0054339347
1433,0.0034177303
1434,0.007961609
1435,0.005135826
1436,0.004754103
1437,0.0046900203
1438,0.003986095
1439,0.0026618661
1440,0.0066163
1441,0.003047525
1442,0.0038802456
1443,0.003125758
1444,0.0032010796
1445,0.004640308
1446,0.0040768264
1447,0.0033403495
1448,0.006325376
1449,0.002855937
1450,0.0048528407
1451,0.0065113744
1452,0.005785711
1453,0.0051129423
1454,0.0027505085
1455,0.0055381777
1456,0.0034706118
1457,0.0031997068
1458,0.0031250743
1459,0.0039838124
1460,0.0050263265
1461,0.0031709466
1462,0.0053415364
1463,0.004558092
1464,0.002617889
1465,0.0031655207
1466,0.002511165
1467,0.0037086196
1468,0.0043349154
1469,0.0033992548
1470,0.005396301
1471,0.004349402
1472,0.0035202391
1473,0.0040316796
1474,0.0037090667
1475,0.0036530327
1476,0.0053958166
1477,0.002925138
1478,0.003942284
1479,0.0023076488
1480,0.0043234695
1481,0.0043431306
1482,0.00285957
